Tag;英语;;;;;;;;;;X
STRAT_RESOURCE_EXPLANATION;主要阵营的成员如果存在于世界的相同部分，可以分享阵营内的战略资源。阵营领袖可以从立场接近的国家那里以相同的方式获取资源。;;;;;;;;;;X
CONFIRM_REMOVEAll_TITLE;所有将领卸任;;;;;;;;;;X
CONFIRM_REMOVEALL_DESC;这将使所有将领从他们所在的部队卸任。请注意这是不可逆的。;;;;;;;;;;X
REMOVE_ALL_LEADER;全部卸任;;;;;;;;;;X
GIESWAPOTHER_SETUP;当他国组建了傀儡政府。;;;;;;;;;;X
GIESWAPOTHER_HEADER;$minister_of_security$报告;;;;;;;;;;X
GIESWAPOTHER_1;政府重建;;;;;;;;;;X
GIESWAPOTHER_2;$VICTIM$现在已经成为$FACTION$的傀儡。;;;;;;;;;;X
GIESWAPOTHER_3;$BOSS$已经在$CAPITAL$组建了一个忠诚的$GOVERNMENT$政府。;;;;;;;;;;X
GIESWAPOTHER_4;*;;;;;;;;;;X
GIESWAPOTHER_5;*;;;;;;;;;;X
GIESWAPOTHER_6;*;;;;;;;;;;X
GIESWAPOTHER_LOG;$BOSS$已经将$VICTIM$变为$FACTION$新的傀儡。;;;;;;;;;;X
GIESWAPOTHER_BTN1;好的;;;;;;;;;;X
GIESWAPOTHER_BTN2;好的;;;;;;;;;;X
GIESWAPOTHER_BTN3;查看;;;;;;;;;;X
GIESWAPOTHER_MAP;傀儡建立！;;;;;;;;;;X
GIESWAP_SETUP;当我国组建了傀儡政府。;;;;;;;;;;X
GIESWAP_HEADER;$minister_of_security$报告;;;;;;;;;;X
GIESWAP_1;政府重建;;;;;;;;;;X
GIESWAP_2;$VICTIM$现在已经成为$FACTION$的傀儡。;;;;;;;;;;X
GIESWAP_3;我们已经在$CAPITAL$组建了一个忠诚的$GOVERNMENT$政府。;;;;;;;;;;X
GIESWAP_4;*;;;;;;;;;;X
GIESWAP_5;*;;;;;;;;;;X
GIESWAP_6;*;;;;;;;;;;X
GIESWAP_LOG;我们已经将$VICTIM$变为$FACTION$新的傀儡。;;;;;;;;;;X
GIESWAP_BTN1;好的;;;;;;;;;;X
GIESWAP_BTN2;好的;;;;;;;;;;X
GIESWAP_BTN3;查看;;;;;;;;;;X
GIESWAP_MAP;傀儡建立！;;;;;;;;;;X
GIESWAPFORUS_SETUP;当我国的流亡政府成为傀儡;;;;;;;;;;X
GIESWAPFORUS_HEADER;$minister_of_security$报告;;;;;;;;;;X
GIESWAPFORUS_1;政府重建;;;;;;;;;;X
GIESWAPFORUS_2;我们已经成为$FACTION$的傀儡。;;;;;;;;;;X
GIESWAPFORUS_3;$BOSS$已经在$CAPITAL$组建了一个忠诚的$GOVERNMENT$政府。;;;;;;;;;;X
GIESWAPFORUS_4;*;;;;;;;;;;X
GIESWAPFORUS_5;*;;;;;;;;;;X
GIESWAPFORUS_6;*;;;;;;;;;;X
GIESWAPFORUS_LOG;$BOSS$已经将我们变为$FACTION$新的傀儡。;;;;;;;;;;X
GIESWAPFORUS_BTN1;好的;;;;;;;;;;X
GIESWAPFORUS_BTN2;好的;;;;;;;;;;X
GIESWAPFORUS_BTN3;查看;;;;;;;;;;X
GIESWAPFORUS_MAP;傀儡建立！;;;;;;;;;;X
support_attack_eff;补给进攻效率;;;;;;;;;;X
strategic_redeployment_eff;战略部署效率;;;;;;;;;;X
move_order_eff;移动效率;;;;;;;;;;X
rebase_eff;海军转场效率;;;;;;;;;;X
reserves_eff;海军后备效率;;;;;;;;;;X
patrol_eff;海军巡逻效率;;;;;;;;;;X
intercept_eff;海军拦截效率;;;;;;;;;;X
sortie_eff;海军突击效率;;;;;;;;;;X
convoy_escort_eff;护航运输效率;;;;;;;;;;X
convoy_raid_eff;护航袭击效率;;;;;;;;;;X
air_convoy_raid_eff;空军护航袭击效率;;;;;;;;;;X
transport_eff;运输效率;;;;;;;;;;X
invasion_eff;侵入效率;;;;;;;;;;X
strategic_bomb_eff;战略轰炸效率;;;;;;;;;;X
logistical_strike_eff;后勤打击效率;;;;;;;;;;X
runway_cratering_eff;机场轰炸效率;;;;;;;;;;X
installation_strike_eff;营房袭击效率;;;;;;;;;;X
ground_attack_eff;地面攻击效率;;;;;;;;;;X
interdiction_eff;封锁效率;;;;;;;;;;X
air_intercept_eff;空军拦截效率;;;;;;;;;;X
carrier_protection_eff;航母护卫效率;;;;;;;;;;X
paradrop_mission_eff;空投效率;;;;;;;;;;X
port_strike_eff;港口袭击效率;;;;;;;;;;X
naval_strike_eff;海军突袭效率;;;;;;;;;;X
rebase_to_carrier_eff;航母转场效率;;;;;;;;;;X
nuke_mission_eff;核武器效率;;;;;;;;;;X
transport_supplies_mission_eff;补给运输效率;;;;;;;;;;X
rebase_air_eff;空军转场效率;;;;;;;;;;X
air_reserve_eff;空军后备效率;;;;;;;;;;X
air_superiority_eff;空优效率;;;;;;;;;;X
join_fleet_eff;舰队配合效率;;;;;;;;;;X
join_air_eff;空军配合效率;;;;;;;;;;X
LEDGER_EXPERIENCE2;经验;;;;;;;;;;X
MAJORDECISIONOTHER_SETUP;当他国执行了一个重大决议。;;;;;;;;;;X
MAJORDECISIONOTHER_HEADER;$foreign_minister$报告;;;;;;;;;;X
MAJORDECISIONOTHER_1;$COUNTRY$;;;;;;;;;;X
MAJORDECISIONOTHER_2;发生了;;;;;;;;;;X
MAJORDECISIONOTHER_3;$EVENT$！;;;;;;;;;;X
MAJORDECISIONOTHER_4;$DESC$;;;;;;;;;;X
MAJORDECISIONOTHER_5;*;;;;;;;;;;X
MAJORDECISIONOTHER_6;*;;;;;;;;;;X
MAJORDECISIONOTHER_LOG;$COUNTRY$的决议：$EVENT$。;;;;;;;;;;X
MAJORDECISIONOTHER_BTN1;好的;;;;;;;;;;X
MAJORDECISIONOTHER_BTN2;好的;;;;;;;;;;X
MAJORDECISIONOTHER_BTN3;*;;;;;;;;;;X
MAJORDECISIONOTHER_MAP;*;;;;;;;;;;X
HAVE_LESS_LEADERSHIP_THAN;拥有领导力少于;;;;;;;;;;X
HAVE_MORE_LEADERSHIP_THAN;拥有至少$VAL$领导力。\n;;;;;;;;;;X
PROV_LEADERSHIP;$DIRECTION$ $VALUE$ 领导力于 $WHERE$。\n;;;;;;;;;;X
MODIFIER_AIR_BUILD_SPEED;空军建设时间;;;;;;;;;;X
MODIFIER_LAND_BUILD_SPEED;陆军建设时间;;;;;;;;;;X
MODIFIER_ROCKET_BUILD_SPEED;火箭建设时间;;;;;;;;;;X
MODIFIER_TANK_BUILD_SPEED;装甲建设时间;;;;;;;;;;X
MODIFIER_NAVAL_BUILD_SPEED;海军建设时间;;;;;;;;;;X
MODIFIER_FUEL_CONVERSION;燃料转化;;;;;;;;;;X
MODIFIER_TRICKLEBACK;伤亡恢复;;;;;;;;;;X
MODIFIER_SOFT_ATTACK;非装甲进攻;;;;;;;;;;X
MODIFIER_HARD_ATTACK;装甲攻击;;;;;;;;;;X
MODIFIER_NUKE_RESEARCH;核能研究速度;;;;;;;;;;X
MODIFIER_AMM_MOVEMENT_SPEED;机动单位移动速度;;;;;;;;;;X
MODIFIER_WINTER_EFFECTS;寒冬效果;;;;;;;;;;X
MODIFIER_JUNGLE_EFFECTS;丛林效果;;;;;;;;;;X
MODIFIER_LEADER_DEFENCE;将领防御;;;;;;;;;;X
MODIFIER_SW_NATIONAL_UNITY_EFFECT;战略作战惩罚;;;;;;;;;;X
RESOURCE_BONUS_ALIGNMENT_TT;如果靠近一个阵营他们将向阵营领袖提供$RESOURCES$。;;;;;;;;;;X
CAN_GIVE_STRAT_BONUS;足够接近以向$WHO$提供$RESOURCES$。;;;;;;;;;;X
CAN_GIVE_STRAT_BONUS_BUT_NONE;足够接近以向$WHO$提供战略资源，但他们没有……;;;;;;;;;;X
EFF_NO_MORE_RES;将不再拥有战略资源。\n;;;;;;;;;;X
EFF_STRAT_RES;将拥有$WHICH$。\n;;;;;;;;;;X
HAS_NO_STRATEGIC_RESOURCE;没有战略资源。\n;;;;;;;;;;X
HAS_STRATEGIC_RESOURCE;拥有战略资源。\n;;;;;;;;;;X
DOES_HAVE_STRATRES;拥有$NAME$。\n;;;;;;;;;;X
DOES_NOT_HAVE_STRATRES;没有$NAME$。\n;;;;;;;;;;X
PW_STRAT_RESOURCES;战略资源;;;;;;;;;;X
STRAT_DET_RES_TT;$NAME$\n$EFFECT$\n$FROM$;;;;;;;;;;X
aluminium;铝;;;;;;;;;;X
rubber;橡胶;;;;;;;;;;X
heavy_water;重水;;;;;;;;;;X
uranium;铀;;;;;;;;;;X
tungsten;钨;;;;;;;;;;X
fur;毛皮;;;;;;;;;;X
black_soil;黑土地;;;;;;;;;;X
cinchona;金鸡纳;;;;;;;;;;X
helium;氦;;;;;;;;;;X
gold;黄金;;;;;;;;;;X
horses;马匹;;;;;;;;;;X
antibiotics;抗生素;;;;;;;;;;X
ballbearings;球形轴承;;;;;;;;;;X
prefab_ship_facilities;预制船舶设备;;;;;;;;;;X
dockyard_facilities;造船设备;;;;;;;;;;X
oil_refinery;石油精炼厂;;;;;;;;;;X
automotive_industry;汽车工业;;;;;;;;;;X
UNITBASEPROVINCE_INFO;此处有$AMOUNT$单位在这里，该基地每天可以有效地修理$DAILY$单位。;;;;;;;;;;X
UW_BASE_AIR_SUPPLY_INFO;$NAME$当前正以$VAL$%的效率修理飞机。它每天可以处理$DAILY$个空军联队，这里停驻了$PLANES$个。;;;;;;;;;;X
UW_BASE_NAVAL_SUPPLY_INFO;$NAME$当前正以$VAL$%的效率修理舰船。它每天可以处理$DAILY$艘舰船，这里停驻了$SHIPS$艘。;;;;;;;;;;X
NO_CURR_EFFECTS_ON_NU;当前国家凝聚力没有受到任何影响。;;;;;;;;;;X
EFFECT_SIZE_MOD_NU;规模的变化受到了以下因素的修正：;;;;;;;;;;X
UW_SUPPLY_STATUS2;每天消耗$CON$补给而前一天获得了$VAL$%补给。$FROM$还储备有$DAYS$天的补给。;;;;;;;;;;X
UW_SUPPLY_FUEL2;每天消耗$CON$燃料而前一天获得了$VAL$%燃料。$FROM$还储备有$DAYS$天的燃料。;;;;;;;;;;X
REMOVE_BRIGADE;移除旅：$NAME$\n;;;;;;;;;;X
BRIGADE_IN_COMBAT;处于战斗中的旅：$NAME$;;;;;;;;;;X
BRIGADE_NOT_IN_COMBAT;未处于战斗中的旅：$NAME$;;;;;;;;;;X
SCENARIO_DESERTFOX;沙漠之狐;;;;;;;;;;X
