black_sea_region;黑海;;;;;;;;;;X
baltic_sea_region;波罗的海;;;;;;;;;;X
kolabay;科拉;;;;;;;;;;X
mediterranean_region;地中海;;;;;;;;;;X
belgium_ardennes;阿登;;;;;;;;;;X
belgium_north;比利时北部;;;;;;;;;;X
belgium_south;比利时南部;;;;;;;;;;X
belgium_west;比利时西部;;;;;;;;;;X
denmark_south_jylland;南日德兰;;;;;;;;;;X
denmark_north_jylland;北日德兰;;;;;;;;;;X
denmark_fyn;菲英;;;;;;;;;;X
denmark_sjaelland;西兰岛;;;;;;;;;;X
finland_region;芬兰;;;;;;;;;;X
france_alsace;亚尔萨斯;;;;;;;;;;X
france_north_maginot;马奇诺防线北段;;;;;;;;;;X
france_verdun;梵尔登;;;;;;;;;;X
france_north_east;法国东北部;;;;;;;;;;X
france_south_maginot;马奇诺防线南段;;;;;;;;;;X
france_reims;兰斯;;;;;;;;;;X
france_noyon;努瓦永;;;;;;;;;;X
france_calais;加莱;;;;;;;;;;X
france_lille;里尔;;;;;;;;;;X
france_clefmont;克勒夫蒙;;;;;;;;;;X
france_langres;朗格尔;;;;;;;;;;X
france_ronchamp;廊香;;;;;;;;;;X
france_besancon;贝桑松;;;;;;;;;;X
france_poligny;波里尼;;;;;;;;;;X
france_mondane;孟丹;;;;;;;;;;X
france_briancon;布罗扬松;;;;;;;;;;X
france_nice;尼斯;;;;;;;;;;X
france_toulon;土伦;;;;;;;;;;X
france_marseille;马赛;;;;;;;;;;X
france_grenoble;格勒诺布尔;;;;;;;;;;X
france_dieppe;第厄普;;;;;;;;;;X
france_dreux;德勒;;;;;;;;;;X
france_caen;卡昂;;;;;;;;;;X
france_cherbourg;瑟堡;;;;;;;;;;X
france_argentan;阿尔让坦;;;;;;;;;;X
france_rennes;雷恩;;;;;;;;;;X
france_mauron;莫隆;;;;;;;;;;X
france_brest;布雷斯特;;;;;;;;;;X
france_lucon;吕松;;;;;;;;;;X
germany_west_ruhr;鲁尔西部;;;;;;;;;;X
germany_south_west_ruhr;鲁尔西南部;;;;;;;;;;X
germany_saar;萨尔;;;;;;;;;;X
germany_lorraine;洛林;;;;;;;;;;X
germany_baden;巴登;;;;;;;;;;X
germany_holstein;荷尔斯泰恩;;;;;;;;;;X
germany_mecklenburg;梅克伦堡;;;;;;;;;;X
germany_vorpommern;前波米拉尼亚;;;;;;;;;;X
germany_hinterpommern;后波米拉尼亚;;;;;;;;;;X
germany_berlin;柏林;;;;;;;;;;X
germany_neubrandenburg;勃兰登堡;;;;;;;;;;X
germany_magdeburg;马格德堡;;;;;;;;;;X
germany_hamburg;汉堡;;;;;;;;;;X
germany_bremen;不莱梅;;;;;;;;;;X
germany_norden;诺登;;;;;;;;;;X
germany_osnabruck;奥斯纳布克;;;;;;;;;;X
germany_dusseldorf;杜塞尔多夫;;;;;;;;;;X
germany_dortmund;多特蒙特;;;;;;;;;;X
germany_hannover;汉诺威;;;;;;;;;;X
germany_minden;绵登;;;;;;;;;;X
germany_paderborn;帕德博恩;;;;;;;;;;X
germany_frankfurt;法兰克福;;;;;;;;;;X
germany_elbing;埃尔布隆格;;;;;;;;;;X
germany_konigsberg;柯尼斯堡;;;;;;;;;;X
germany_tilsit;蒂尔西特;;;;;;;;;;X
germany_lyck;吕克;;;;;;;;;;X
germany_lauenburg;劳恩堡;;;;;;;;;;X
germany_falkenburg;福肯堡;;;;;;;;;;X
germany_neudam;纽达姆;;;;;;;;;;X
germany_cottbus;科特布斯;;;;;;;;;;X
germany_fulda_gap;富尔达山口;;;;;;;;;;X
germany_gottingen;哥廷根;;;;;;;;;;X
germany_darmstadt;达姆施塔特;;;;;;;;;;X
germany_balingen;巴林根;;;;;;;;;;X
germany_mannheim;曼海姆;;;;;;;;;;X
germany_oberstdorf;奥伯斯多夫;;;;;;;;;;X
germany_ulm;乌尔姆;;;;;;;;;;X
germany_stuttgart;斯图加特;;;;;;;;;;X
germany_murnau;茂瑙;;;;;;;;;;X
germany_traunstein;特劳施泰恩;;;;;;;;;;X
germany_passau;帕绍;;;;;;;;;;X
germany_augsburg;奥格斯堡;;;;;;;;;;X
germany_sorau;邹饶;;;;;;;;;;X
germany_breslau;布雷斯劳;;;;;;;;;;X
germany_oppeln;奥佩伦;;;;;;;;;;X
germany_ratibor;拉蒂博;;;;;;;;;;X
germany_petersdorf;彼得斯多夫;;;;;;;;;;X
germany_sebnitz;泽布尼兹;;;;;;;;;;X
germany_dresden;德累斯顿;;;;;;;;;;X
germany_dessau;德绍;;;;;;;;;;X
germany_gera;格拉;;;;;;;;;;X
germany_chemnitz;开姆尼兹;;;;;;;;;;X
germany_sonderhausen;宗德斯豪森;;;;;;;;;;X
germany_suhl;苏尔;;;;;;;;;;X
germany_bayeruth;拜罗伊特;;;;;;;;;;X
germany_nurnberg;努连堡;;;;;;;;;;X
germany_regensburg;里根斯堡;;;;;;;;;;X
germany_nordlingen;诺德林根;;;;;;;;;;X
holland_denhaag;海牙;;;;;;;;;;X
holland_southeast;荷兰东南部;;;;;;;;;;X
holland_haarlem;哈勒姆;;;;;;;;;;X
holland_northwest;荷兰西北部;;;;;;;;;;X
holland_utrecht;乌得勒支;;;;;;;;;;X
