JOIN_FACTION_INTENTION;งY$COUNTRY$ง! ฝซผำศ๋ งY$FACTION$ง!.;;;;;;;;;;X
LOWEST_TECH_LEVEL;ื๎ตอฟฦผผตศผถสว งY$LEVEL$ง!.;;;;;;;;;;X
sino_jap_peace_region;ศีีผึะน๚ัุบฃตุว๘;;;;;;;;;;X
CAN_NOT_JOIN_WAR_NAP;ธรน๚ำ๋งY$COUNTRY$ง!วฉถฉมหปฅฒปวึทธะญา้ฃฌห๙าิฮÞทจฒฮผำฮารวตฤีฝี๙กฃ;;;;;;;;;;X
BP_TOOL_ARROW_SLIM_DASHED;ฯธะ้ฯ฿ผýอท;;;;;;;;;;X
BP_TOOL_ARROW_MEDIUM_1_DASHED;ึะตศะ้ฯ฿ผýอท1;;;;;;;;;;X
BP_TOOL_ARROW_MEDIUM_2_DASHED;ึะตศะ้ฯ฿ผýอท2;;;;;;;;;;X
BP_TOOL_ARROW_MEDIUM_3_DASHED;ึะตศะ้ฯ฿ผýอท3;;;;;;;;;;X
BP_TOOL_ARROW_THICK_DASHED;ดึะ้ฯ฿ผýอท;;;;;;;;;;X
BP_OPEN_TOOLTIP;ด๒ฟช/นุฑีีฝาÛผฦปฎฑเผญฦ๗.;;;;;;;;;;X
BP_TOGGLE_TOOLTIP;ฯิสพ/าþฒุฯึำะีฝาÛผฦปฎ.;;;;;;;;;;X
panzer_leader;ีฝส๕ด๓สฆ;;;;;;;;;;X
BUILD_CA_BONUS_VALUE;ป์บฯฑ๘ึึีฝถทผำณษ;;;;;;;;;;X
ENDGAMEBUTTON_winter_war_FIN_LOSS;บรตฤ;;;;;;;;;;X
ENDGAMEBUTTON_winter_war_FIN_WIN;บรตฤ;;;;;;;;;;X
ENDGAMEBUTTON_winter_war_SOV_LOSS;บรตฤ;;;;;;;;;;X
ENDGAMEBUTTON_winter_war_SOV_WIN;บรตฤ;;;;;;;;;;X
ENDGAMEBUTTON_SCW_SPR_LOSS;บรตฤ;;;;;;;;;;X
ENDGAMEBUTTON_SCW_SPR_WIN;บรตฤ;;;;;;;;;;X
ENDGAMEBUTTON_SCW_SPA_LOSS;บรตฤ;;;;;;;;;;X
ENDGAMEBUTTON_SCW_SPA_WIN;บรตฤ;;;;;;;;;;X
LEND_LEASE_DESC;าชว๓นคาติฎึ๚;;;;;;;;;;X
LEND_LEASE_CANCEL_DESC;ศกฯ๛นคาติฎึ๚;;;;;;;;;;X
ACT_LENDLEASE_ONLY_AT_WAR;ฮารวฑุะ๋ิฺีฝี๙ืดฬฌฯยฒลฤÜว๋ว๓นคาติฎึ๚;;;;;;;;;;X
ACT_LENDLEASE_NEUTRALITY;ห๛รวตฤึะมขถศฑุะ๋ตอำฺงY$LIMIT$ง!ฃฌฯึึตฮชงY$VAL$ง!;;;;;;;;;;X
LEND_LEASE_DESCRIPTION;ว๋ว๓ห๛รวืโฝ่ธ๘ฮาน๚าปฒฟทึนคาตษ๚ฒ๚ฤÜมฆ;;;;;;;;;;X
LEND_LEASE_BREAK_DESCRIPTION;ศกฯ๛ืโฝ่;;;;;;;;;;X
ASK_LEND_LEASE_DESC;งY$ACTOR$ง! ฯ๒ฮารวว๋ว๓นคาติฎึ๚กฃ\nีโฝซืโฝ่ธ๘ธรน๚ฮารวตฤาปฒฟทึนคาตษ๚ฒ๚ฤÜมฆกฃ;;;;;;;;;;X
LEND_LEASE_RECEIVED_VALUE;นคาติฎึ๚: งG$VAL$ง!;;;;;;;;;;X
LEND_LEASE_MAX_VALUE;(ื๎ด๓: งG$MAX$ง!);;;;;;;;;;X
LEND_LEASE_ALLOWED_NEIGHBOUR;ICฝซอจนýยฝตุิหสไฃฌา๒ฮชฮารวสวยฝยทมฺน๚กฃ;;;;;;;;;;X
LEND_LEASE_ALLOWED_CONVOY;ICฝซอจนýบฃษฯิหสไฃฌำษงY$COUNTRY$ง!ฬแนฉิหสไดฌถำกฃ;;;;;;;;;;X
LEND_LEASE_ALLOWED_TELEPORT;ICฝซอจนýยฝตุิหสไฃฌา๒ฮชฮารวิฺอฌาปด๓ึÞกฃ;;;;;;;;;;X
LEND_LEASE_NOT_ALLOWED;ฒปท๛บฯนคาติฎึ๚าชว๓.;;;;;;;;;;X
LEND_LEASE_CONVOYED_TO;ธ๘$COUNTRY$ตฤIC;;;;;;;;;;X
LEND_LEASE_CONVOYED_FROM;ภดืิ$COUNTRY$ตฤIC;;;;;;;;;;X
LEND_LEASE_CONVOY_DESC;ีโึปิหสไดฌถำีýิฺฝซงY$FROM$ง!ตฤนคาตษ๚ฒ๚ฤÜมฆิหอ๙งY$TO$ง!กฃ\nปคบฝะงยสำฐฯ์ื๎ึีิหด๏ตฤICสýมฟกฃ;;;;;;;;;;X
LEND_LEASE_FROM_LIST;ีýิฺฝำสÜ$COUNTRIES$ตฤนคาติฎึ๚;;;;;;;;;;X
LEND_LEASE_TO_LIST;ีýิฺธ๘ำ่$COUNTRIES$นคาติฎึ๚;;;;;;;;;;X
LENDDECLINE_SETUP;ตฑาปธ๖น๚ผาพÜพ๘ธ๘ฤในคาติฎึ๚.;;;;;;;;;;X
LENDDECLINE_HEADER;$foreign_minister$ฑจธๆ;;;;;;;;;;X
LENDDECLINE_1;นคาติฎึ๚ิโพÜ!;;;;;;;;;;X
LENDDECLINE_2;$MONARCHTITLE$;;;;;;;;;;X
LENDDECLINE_3;งY$RECIPIENT$งW;;;;;;;;;;X
LENDDECLINE_4;พÜพ๘;;;;;;;;;;X
LENDDECLINE_5;ฯ๒ฮารวฬแนฉนคาติฎึ๚.;;;;;;;;;;X
LENDDECLINE_6;*;;;;;;;;;;X
LENDDECLINE_LOG;$RECIPIENT$พÜพ๘ฯ๒ฮารวฬแนฉนคาติฎึ๚.;;;;;;;;;;X
LENDDECLINE_BTN1;บรตฤ;;;;;;;;;;X
LENDDECLINE_BTN2;บรตฤ;;;;;;;;;;X
LENDDECLINE_BTN3;ืชตฝ;;;;;;;;;;X
LENDDECLINE_MAP;*;;;;;;;;;;X
LENDACCEPT_SETUP;ตฑาปธ๖น๚ผาอฌาโธ๘ฤในคาติฎึ๚.;;;;;;;;;;X
LENDACCEPT_HEADER;$foreign_minister$ฑจธๆ;;;;;;;;;;X
LENDACCEPT_1;อฌาโนคาติฎึ๚!;;;;;;;;;;X
LENDACCEPT_2;$MONARCHTITLE$;;;;;;;;;;X
LENDACCEPT_3;งY$RECIPIENT$งW;;;;;;;;;;X
LENDACCEPT_4;อฌาโ;;;;;;;;;;X
LENDACCEPT_5;ฯ๒ฮารวฬแนฉนคาติฎึ๚.;;;;;;;;;;X
LENDACCEPT_6;*;;;;;;;;;;X
LENDACCEPT_LOG;$RECIPIENT$อฌาโฯ๒ฮารวฬแนฉนคาติฎึ๚.;;;;;;;;;;X
LENDACCEPT_BTN1;บรตฤ;;;;;;;;;;X
LENDACCEPT_BTN2;บรตฤ;;;;;;;;;;X
LENDACCEPT_BTN3;ืชตฝ;;;;;;;;;;X
LENDACCEPT_MAP;*;;;;;;;;;;X
LENDREVOKE_SETUP;ตฑาปธ๖น๚ผาศกฯ๛นคาติฎึ๚.;;;;;;;;;;X
LENDREVOKE_HEADER;$foreign_minister$ฑจธๆ;;;;;;;;;;X
LENDREVOKE_1;ศกฯ๛นคาติฎึ๚!;;;;;;;;;;X
LENDREVOKE_2;$MONARCHTITLE$;;;;;;;;;;X
LENDREVOKE_3;งY$RECIPIENT$งW;;;;;;;;;;X
LENDREVOKE_4;ศกฯ๛มห;;;;;;;;;;X
LENDREVOKE_5;ธ๘ฮาน๚ตฤนคาติฎึ๚.;;;;;;;;;;X
LENDREVOKE_6;ฮารวฯึิฺึปฤÜืิมฆธüษ๚มห.;;;;;;;;;;X
LENDREVOKE_LOG;$RECIPIENT$ศกฯ๛มหธ๘ฮาน๚ตฤนคาติฎึ๚.;;;;;;;;;;X
LENDREVOKE_BTN1;บรตฤ;;;;;;;;;;X
LENDREVOKE_BTN2;บรตฤ;;;;;;;;;;X
LENDREVOKE_BTN3;ืชตฝ;;;;;;;;;;X
LENDREVOKE_MAP;*;;;;;;;;;;X
