AND_TRIGGER_STARTS;以下全部;;;;;;;;;;X
IDEOLOGYG_IS_NOT_TRIGGER;执政党不是 $NAME$。\n;;;;;;;;;;X
IDEOLOGYG_IS_EQUAL_TO_TRIGGER;执政党是 $NAME$。\n;;;;;;;;;;X
SPYMISSION_RAISE_NATIONAL_UNITY_TITLE;提升国家凝聚力;;;;;;;;;;X
SPYMISSION_RAISE_NATIONAL_UNITY_DESC;劝导、赞助、贿赂或拘捕可以让国内的重要人物更加支持\n我们的政权，让我们的政权更加稳固。;;;;;;;;;;X
SURRENDER_DETAILS_THEY;他们 $OCCUPATION$% 的重要城市被占领，\n现在的国家凝聚力为 $UNITY$%。\n占领度一旦高于国家凝聚力他们就会投降。;;;;;;;;;;X
Default;基本;;;;;;;;;;X
UTM_LACK_OF_SUPPLIES;这支部队需要补给才能攻击敌人领土。;;;;;;;;;;X
RETREAT_TO_OI;正在向$WHERE$撤退。;;;;;;;;;;X
ATTACKING_TO_OI;正在攻击$WHERE$。;;;;;;;;;;X
DEFENDING_OI;正在防守。;;;;;;;;;;X
RECOVERING_OI;正在增援;;;;;;;;;;X
NEED_FUEL_OI;等待燃料;;;;;;;;;;X
NEED_SUPPLIES_OI;等待补给;;;;;;;;;;X
USA_carrier_3;约克城级;;;;;;;;;;X
MODIFIER_OFFICER_RECRUITMENT;招募军官;;;;;;;;;;X
headline_statistics;统计;;;;;;;;;;X
NAMED_THEATHRE;$PROV$指挥部;;;;;;;;;;X
AND_MORE;以及更多……;;;;;;;;;;X
CHANGESPYMISSIONTITLE;更改间谍任务？;;;;;;;;;;X
CHANGESPYMISSIONDESC;你确定要更改在$COUNTRY$的间谍任务;;;;;;;;;;X
DCG_TOTAL_NEED;我们需要将 $PERC$% IC投入到生活消费品的生产中。;;;;;;;;;;X
DCG_MONEY_MOD;从IC中得到的金钱改变：;;;;;;;;;;X
UTM_NO_ACCESS;我们不能进入中立地区。;;;;;;;;;;X
UTM_NOT_LEGAL_RETREAT;我们不能向有敌军的地区撤退。;;;;;;;;;;X
