xxxx;;;;;;;;;;;;;;x
CODE;ENGLISH;;;;;;;;;;X
##################################################;;;;;;;;;;;;;;x
#Decisions;;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
reoccupation_of_the_rhineland_title;进军莱茵兰;;;;;;;;;;X
reoccupation_of_the_rhineland_desc;国内的统治确立后，希特勒的外交政策逐渐肆无忌惮起来。\n1935年3月7日，凡尔赛条约因德国恢复征兵而受到侵犯(条\n约规定德国陆军不得超过10万人)。由于英法只进行了软弱\n无力的外交抗议，希特勒于一年后(1936年3月7日)占领了\n莱茵非武装区，再次违反了凡尔赛条约。 ;;;;;;;;;;X
anschluss_of_austria_title;德奥合并;;;;;;;;;;X
anschluss_of_austria_desc;希特勒就任德国总理后，德奥合并的呼声逐渐高涨。1938年\n2月，希特勒邀请奥国总理库尔特.冯.许士尼格到贝希特\n斯加登会面，要求其对奥地利纳粹党妥协。许士尼格拒绝了\n他的要求，并在1938年3月9日宣布，将就奥地利的独立地位\n进行全民公决。希特勒将此视为侵犯奥地利主权的机会：许\n士尼格被迫下台，纳粹党徒亚瑟.塞斯.英夸特取而代之并\n组成新政府，奥地利就此落入奥地利纳粹党手中。1938年3\n月12日清晨，德国国防军与党卫军士兵穿过德奥边界。第二\n天，希特勒在林茨宣布奥地利并入德意志帝国。 ;;;;;;;;;;X
the_treaty_of_munich_title;慕尼黑协定;;;;;;;;;;X
the_treaty_of_munich_desc;1938年夏季，捷克境内日耳曼人中的亲纳粹分子要求脱离捷\n克斯洛伐克，此一行为使得德捷关系高度紧张。希特勒利用\n苏台德区这些少数族裔的情绪，开始宣传捷克人对日耳曼人\n的所谓暴行，以便为未来的对捷交涉埋下伏笔。在德军潜入\n波希米亚边境地带的同时，希特勒同意在慕尼黑举行和平会\n议。希特勒、张伯伦、达拉第与墨索里尼会谈后一致同意希\n特勒取得捷克斯洛伐克的苏台德区。而未能与会的捷克人意\n识到，他们被自己的盟友抛弃了，来自英法的压力迫使他们\n不得不割让苏台德区给德国。希特勒在会上保证，这是他最\n后的扩张诉求，而张伯伦带着希特勒签名的一纸协议回到英\n国，宣称这是“我们时代的和平”。 ;;;;;;;;;;X
first_vienna_award_title;第一次维也纳仲裁;;;;;;;;;;X
first_vienna_award_desc;维也纳仲裁是德国和意大利支持匈牙利索取喀尔巴阡-鲁斯\n及斯洛伐克南部地区的外交努力，这些地方当时属于捷克斯\n洛伐克。谈判开始于十月，尽管进行了努力的磋商，但依然\n没有达成可以令双方都满意的解决方案。到了十一月，匈牙\n利军队开始穿越边境并在接下来几个月内进入了该地区，希\n特勒允许匈牙利吞并了喀尔巴阡-鲁斯剩余的区域，以这样\n的方式重新构筑了匈牙利与波兰之间的历史边境。 ;;;;;;;;;;X
the_first_vienna_award_title;第一次维也纳仲裁;;;;;;;;;;X
the_first_vienna_award_desc;吞并苏台德区后，希特勒找来一小撮以提索为首的斯洛伐克\n民族主义者，以近乎强迫的方式令其宣布斯洛伐克独立。与\n此同时，德军借口保护斯洛伐克平民而穿过捷克边界。很快\n地，捷克斯洛伐克总统被要求到德国去讨论最近的捷克事态\n。在那里，希特勒成功地孤立并胁迫捷克斯洛伐克领导人顺\n从。几天后，德军完全控制了捷克斯洛伐克。 ;;;;;;;;;;X
claims_on_memel_title;索取梅梅尔;;;;;;;;;;X
claims_on_memel_desc;1939年3月22日，鉴于巨大的压力与整装待发的德军，立陶\n宛政府将梅梅尔(克莱佩达)交给德国，并签署互不侵犯协议\n。 ;;;;;;;;;;X
guarantee_independence_of_poland_title;保障波兰独立;;;;;;;;;;X
guarantee_independence_of_poland_desc;里宾特洛甫要求波兰人归还但泽与波兰走廊，以便建一条德\n国人经营的公路与铁路连接东普鲁士。但这一次，希特勒遇\n到了真正的抵抗。1939年3月31日，英法两国保障波兰领土\n完整，于是波兰人便无意妥协。随着时间的推移，苏联的立\n场便变得关键。因为如果斯大林与不列颠结盟，德国便不会\n冒两线作战的风险。于是英国人试着与苏联协商，但却因意\n识形态与现实理由而徒劳无功(由于斯大林对成千上万红军\n军官的清洗，苏军被看成是支三流部队)。另一方面，斯大\n林也不愿意卷入一场没有多少油水可捞的战争。于是纳粹施\n展了曼弗莱德.冯.施罗德所谓的“勇气”与“天才”的一\n击——与苏联，他们的头号意识形态敌人签订协议。 ;;;;;;;;;;X
danzig_or_war_title;但泽或战争(最后的和平机会);;;;;;;;;;X
danzig_or_war_desc;里宾特洛甫要求波兰人归还但泽与波兰走廊，以便建一条德\n国人经营的公路与铁路连接东普鲁士。但这一次，希特勒遇\n到了真正的抵抗。1939年3月31日，英法两国保障波兰领土\n完整，于是波兰人便无意妥协。随着时间的推移，苏联的立\n场便变得关键。因为如果斯大林与不列颠结盟，德国便不会\n冒两线作战的风险。于是英国人试着与苏联协商，但却因意\n识形态与现实理由而徒劳无功(由于斯大林对成千上万红军\n军官的清洗，苏军被看成是支三流部队)。另一方面，斯大\n林也不愿意卷入一场没有多少油水可捞的战争。于是纳粹施\n展了曼弗莱德.冯.施罗德所谓的“勇气”与“天才”的一\n击——与苏联，他们的头号意识形态敌人签订协议。 ;;;;;;;;;;X
marco_polo_bridge_incident_title;卢沟桥事变-教训支那人;;;;;;;;;;X
marco_polo_bridge_incident_desc;驻扎于北京西南角丰台的日本守备队，与中国军队在卢沟桥\n爆发了冲突。战斗最初只是局部性的，短暂的谈判过后便恢\n复了平静。但很快新的导火索将矛盾激化，日军的侵略行动\n由此展开。 ;;;;;;;;;;X
molotov_ribbentrop_pact_title;莫洛托夫-里宾特洛甫协定;;;;;;;;;;X
molotov_ribbentrop_pact_desc;1939年8月23日，希特勒与斯大林签署了互不侵犯协定，亦\n即莫洛托夫-里宾特洛甫协定。由于希特勒自四月起就已为\n入侵波兰寻找借口、制定计划，其中的秘密条款也规定了苏\n德两国在波兰灭亡后各自的势力范围。根据协议，俄国将控\n制拉脱维亚、爱沙尼亚与芬兰，德国则获得立陶宛与但泽。\n波兰将划分为三块：与德国接壤的瓦尔特兰将直接并入德意\n志帝国，所有的非德裔居民都得迁往东方。面积超过77000\n平方英里，有着超过1300万人口的波兰东部将划归俄国版图\n。中部将建立一个保护国，称为总督区，由德国的行政机构\n统辖。 ;;;;;;;;;;X
claim_bessarabia_title;索取比萨拉比亚;;;;;;;;;;X
claim_bessarabia_desc;1940年6月27日，俄国发出最后通牒，要求立即割让比萨拉\n比亚与北布科维那，罗马尼亚被迫屈从。由于此区域从未正\n式割让给罗马尼亚，便在与希特勒的协议中划为苏联势力范\n围。 ;;;;;;;;;;X
ultimatum_to_the_baltic_states_title;向波罗的海三国发出最后通牒;;;;;;;;;;X
ultimatum_to_the_baltic_states_desc;1940年夏季，苏联开始着手控制波罗的海三国。根据去年希\n特勒与斯大林签署的互不侵犯协定，苏联将在拉脱维亚、爱\n沙尼亚与芬兰确立统治，德国则获得但泽与立陶宛。6月15\n日，立陶宛收到最后通谍。几天后，拉脱维亚与爱沙尼亚也\n收到了同样的内容。 ;;;;;;;;;;X
destroyers_for_bases_agreement_title;驱逐舰换基地;;;;;;;;;;X
destroyers_for_bases_agreement_desc;1940年9月2日，英美两国政府达成协议，美国海军将50艘12\n00型驱逐舰交付皇家海军，换取加勒比、圭亚那、纽芬兰与\n百慕大等处基地的99年使用权。 ;;;;;;;;;;X
the_lend_lease_act_title;租借法案;;;;;;;;;;X
the_lend_lease_act_desc;二战时期的租借协议规定，将食品与机械设备等战争物资，\n提供给那些对美国安全至关重要的参战国。租借法案于1941\n年由美国国会通过，授权总统出售、转送、出借或出租上述\n战争资源。总统还被要求为偿还援助设定条款，这种偿还可\n以是现金或实物，也可以是总统能够接受的其它直接或间接\n利益。起初哈里.霍普金斯于1941年3月授命负责租借一事\n，后于7月被小爱德华.斯特蒂纽斯取代，后者并执掌1941\n年10月设立的租借管理办公室。1943年9月，租借部门并入\n涉外经济管理局，受里欧.克鲁利领导。1945年9月，又划\n归国务院管辖。租借的适用范围起初只包括中国与英联邦国\n家，1941年11月，加入了苏联。而到战争结束时，实际上对\n所有的盟国都适用。尽管并非每个国家都申请过，申请的国\n家也不是每个都能拿到，但受益者很多。 ;;;;;;;;;;X
us_occupation_of_iceland_greenland_title;控制格陵兰与冰岛;;;;;;;;;;X
us_occupation_of_iceland_greenland_desc;1940年4月，随着丹麦的陷落，英军迅速占领了冰岛以免其\n落入德国手中。由于英国占领军人数较少，将此处交给美国\n监管便势在必行。1941年夏，美军占领了位于大西洋的格陵\n兰岛与冰岛，而这一占领是根据美国政府与变节的丹麦驻华\n盛顿大使签订的协议展开的。这位丹麦大使拒绝承认并服从\n1940年4月起接受德国保护的哥本哈根丹麦政府，而签订于1\n941年4月的格陵兰协议，引起了丹麦政府与德国驻华盛顿使\n馆的强烈抗议。 ;;;;;;;;;;X
great_officer_purge_title;开始大清洗;;;;;;;;;;X
great_officer_purge_desc;30年代，猜疑加重的斯大林把手下之间频繁的权力斗争看作\n是对自身地位的威胁。经过三场大规模与十二场小规模运动\n构成的清洗浪潮后，苏联的政治与军事领导层遭到了毁灭性\n打击，从此对斯大林俯首帖耳。5位元帅中的3位，16位集团\n军司令中的14位，以及7-8万人构成的军官团中的大约一半\n被处决。毋庸置疑，此次清洗对红军的军事指挥造成了极其\n严重的影响。 ;;;;;;;;;;X
industry_moved_to_siberia_v1_title;转移部分工业至西伯利亚;;;;;;;;;;X
industry_moved_to_siberia_v1_desc;德军的猛攻开始后，苏联的西部集团军群被迅速击溃，余下\n的红军部队不得不迅速调整防御部署。苏联的领导层认为红\n军必须放缓德军的推进速度，因而命令他们尽量分散部署，\n以便在来年展开反击。同时，这一方案也为拆解西部重型工\n业设备并运送至西伯利亚继续生产赢得了时间。 ;;;;;;;;;;X
industry_moved_to_siberia_v2_title;转移主要工业至西伯利亚;;;;;;;;;;X
industry_moved_to_siberia_v2_desc;德军的猛攻开始后，苏联的西部集团军群被迅速击溃，余下\n的红军部队不得不迅速调整防御部署。苏联的领导层认为红\n军必须放缓德军的推进速度，因而命令他们尽量分散部署，\n以便在来年展开反击。同时，这一方案也为拆解西部重型工\n业设备并运送至西伯利亚继续生产赢得了时间。 ;;;;;;;;;;X
industry_moved_to_siberia_v3_title;转移全部工业至西伯利亚;;;;;;;;;;X
industry_moved_to_siberia_v3_desc;德军的猛攻开始后，苏联的西部集团军群被迅速击溃，余下\n的红军部队不得不迅速调整防御部署。苏联的领导层认为红\n军必须放缓德军的推进速度，因而命令他们尽量分散部署，\n以便在来年展开反击。同时，这一方案也为拆解西部重型工\n业设备并运送至西伯利亚继续生产赢得了时间。 ;;;;;;;;;;X
japan_demands_bases_in_indochine_title;日本与维希法国的东南亚殖民地;;;;;;;;;;X
japan_demands_bases_in_indochine_desc;随着法国的战败与亲德政府在维希的成立，日本于东南亚新\n的政治格局中尝到了甜头。打着防卫英国的幌子，日本占领\n了法属印度支那。 ;;;;;;;;;;X
annexation_of_albania_title;吞并阿尔巴尼亚;;;;;;;;;;X
annexation_of_albania_desc;1939年3月25日，意大利向地拉那发出最后通牒，要求后者\n同意意大利对阿尔巴尼亚的占领。佐格一世拒绝接受以金钱\n换取其对意大利完全占领并殖民化阿尔巴尼亚的支持。于是\n1939年4月7日，墨索里尼的部队入侵了阿尔巴尼亚。尽管在\n都拉斯等地遭遇了顽强抵抗，意大利军还是轻松摆平了阿尔\n巴尼亚人。由于不愿做意大利的傀儡，佐格一世国王和他的\n妻子洁洛丁.阿波尼王后，以及他们的幼子斯坎德流亡希腊\n，并最终转往伦敦。4月12日，阿尔巴尼亚议会表决通过与\n意大利联合的动议，维托里奥.埃马努埃莱三世戴上了阿尔\n巴尼亚王冠，随后意大利人建立了以沙科特.维拉希为首的\n法西斯政府，并很快接管了阿尔巴尼亚的国防与外交。 ;;;;;;;;;;X
the_second_vienna_award_title;第二次维也纳仲裁-索取特兰西瓦尼亚;;;;;;;;;;X
the_second_vienna_award_desc;一战时期，特兰西瓦尼亚曾是奥匈帝国的一部分，但特里亚\n农条约使匈牙利失去了三分之二的领土与五分之三的人口，\n特兰西瓦尼亚也成为新成立的罗马尼亚的一部分。匈牙利摄\n政霍尔蒂海军司令要求重划版图，并在1940的维也纳裁决中\n如愿以偿，得到了特兰西瓦尼亚北部。 ;;;;;;;;;;X
bulgarian_claims_for_constanta_title;保加利亚索取多布罗加;;;;;;;;;;X
bulgarian_claims_for_constanta_desc;1940年9月7日，保加利亚与罗马尼亚签署了克拉约瓦条约。\n罗马尼亚并不情愿，只是由于希特勒政权的压力才不得已为\n之。罗马尼亚割让了第二次巴尔干战争中占领的南多布罗加\n，此地的罗马尼亚裔人口也要迁移。 ;;;;;;;;;;X
spanish_civil_war_french_intervention_title;西班牙内战-法国干涉;;;;;;;;;;X
spanish_civil_war_french_intervention_desc;1936年年初，大选中获胜的人民阵线对社会平等的渴求，引\n发了一场反对神职人员、地主与君主制主义者的革命。民众\n冲击教堂，并集体化土地。工会开始罢工，无政府主义者刺\n杀人民公敌，新成立的政府无力恢复秩序。西班牙军队与保\n守派、天主教徒联合，对抗社会革命，并以国家主义者自诩\n。面对军队叛乱的政府则自称共和主义者，并决意与革命各\n派联合对敌。西班牙内战由此打响，德国、意大利、苏联等\n多国均卷入其中。 ;;;;;;;;;;X
spanish_civil_war_british_intervention_title;西班牙内战-英国干涉;;;;;;;;;;X
spanish_civil_war_british_intervention_desc;1936年年初，大选中获胜的人民阵线对社会平等的渴求，引\n发了一场反对神职人员、地主与君主制主义者的革命。民众\n冲击教堂，并集体化土地。工会开始罢工，无政府主义者刺\n杀人民公敌，新成立的政府无力恢复秩序。西班牙军队与保\n守派、天主教徒联合，对抗社会革命，并以国家主义者自诩\n。面对军队叛乱的政府则自称共和主义者，并决意与革命各\n派联合对敌。西班牙内战由此打响，德国、意大利、苏联等\n多国均卷入其中。 ;;;;;;;;;;X
spanish_civil_war_russian_intervention_title;西班牙内战-苏联干涉;;;;;;;;;;X
